-6.6875 136.5 48.972770690917969
-7.375 137.5 51.200286865234375
-8.8125 137.5 51.200286865234375
12.5625 121.5 64.691429138183594
12.4375 121.5 57.392543792724609
10.375 122.5 53.363857269287109
8.3125 125.5 49.45703125
10.6875 126.5 44.561233520507813
8.8125 130.5 39.198921203613281
-45.0625 50.5 78.060012817382813
-45.75 51 78.48382568359375
-47.8125 53 79.755279541015625
-52.3125 54 81.437057495117188
-54.3125 52 84.260787963867188
-54.75 48 88.850013732910156
-107.4375 -0.5 66.357078552246094
-107.6875 0.5 66.098258972167969
-109.1875 6 64.545341491699219
-112.25 3.5 66.264556884765625
-112.25 3.5 66.278701782226563
-112.875 5 65.931404113769531
-112.875 5 68.981399536132813
-115.5 6.5 70.092338562011719
-153.6875 -8 -16.973028182983398
-153.6875 -8 -17.049633026123047
-153.0625 -3.5 -22.411943435668945
-152.875 -2.5 -23.944032669067383
-152.875 -2.5 -32.744033813476562
-151.75 -2 -33.861263275146484
-150.9375 2.5 -36.797016143798828
-152.1875 5 -39.473537445068359
-153.125 6 -41.465396881103516
-142.8125 -19.5 -5.5381317138671875
-138.5625 -17 -8.9795904159545898
-138.5625 -17 -8.9913730621337891
-138.3125 -20 -11.819149971008301
-138.375 -20 -11.901064872741699
-142.8125 -20 -18.290451049804687
-145.3125 -17.5 -19.319599151611328
-148.8125 -20 -21.305906295776367
-148.8125 -20 -21.361824035644531
-82.9375 -22.5 -14.401503562927246
-84.625 -26 -16.261024475097656
-84.625 -26 -9.5610342025756836
-85.875 -26 -9.5610342025756836
-88.5 -23.5 -7.811394214630127
-92.3125 -23.5 -6.5753264427185059
-92.375 -23.5 -2.975874662399292
-92.375 -20.5 -4.2120766639709473
-90.5 -17.5 -2.8439958095550537
-14.5625 -3.5 -4.1601691246032715
-11.375 -8.5 -3.1790568828582764
-11.0625 -8.5 -3.0922327041625977
-12.8125 -9.5 -4.4256854057312012
-15.6875 -8.5 -6.4604353904724121
-16.375 -6.5 -8.6786079406738281
-18.75 -3.5 -9.5925321578979492
-18.375 -1 -8.6464214324951172
-20.6875 0.5 -9.0452499389648437
-100.125 22 24.802637100219727
-102.5625 25.5 22.951087951660156
-102.0625 28.5 22.978134155273438
-104.5 29.5 19.951261520385742
-104.6875 29.5 14.008131980895996
-105 35.5 12.078507423400879
-111.3125 34.5 5.7984819412231445
-113.375 34 2.1146750450134277
-113.5 34 -5.3142361640930176
-175.9375 -57.5 14.052201271057129
-181.5 -63 11.984396934509277
-188.5625 -65.5 13.044723510742188
-191.6875 -61 16.889987945556641
-191.75 -61 16.876094818115234
-192.9375 -59.5 15.028303146362305
-194 -59 15.028303146362305
-120.0625 7 51.019554138183594
-117.0625 6.5 50.967197418212891
-117 6.5 70.967170715332031
-115.5 6.5 70.097343444824219
-115.5 6.5 49.092548370361328
-54.0625 55 81.400733947753906
-54 62.5 78.448768615722656
-56.25 63.5 78.273284912109375
-55.3125 65 77.429931640625
-56.25 66.5 75.211128234863281
-58.375 67 69.615287780761719
-58.4375 67 69.335494995117187
-60.375 63 69.801750183105469
-55.4375 -24.5 12.284727096557617
-55.625 -26.5 12.459038734436035
-58.0625 -25.5 12.232434272766113
-59.75 -27 11.815678596496582
-61.9375 -29 11.294734001159668
-62.0625 -29 11.260004043579102
-65.875 -28 11.609624862670898
-70.3125 -24.5 13.237356185913086
-54 10.5 -18.450946807861328
-54.0625 11 -18.519350051879883
-55.25 14 -19.819026947021484
-55.5 15.5 -18.139764785766602
-56.6875 18 -20.147283554077148
-58.1875 18 -20.356042861938477
-57 17 -20.116083145141602
-55.375 18.5 -21.202081680297852
-57 22.5 -22.239786148071289
-59.5625 25 -22.047735214233398
-69.4375 28.5 -22.037820816040039
-4.4375 52.5 -6.1076641082763672
-2.75 47.5 -7.5263581275939941
1.6875 43.5 -11.390666007995605
4.8125 43 -12.63786792755127
8.9375 44 -13.750789642333984
9.0625 44 -13.802553176879883
8.5625 45.5 -14.677553176879883
8.5625 49 -26.487916946411133
12.5 49.5 -32.221981048583984
11.25 53.5 -37.541053771972656
8.875 52 -40.988254547119141
8.8125 52 -50.788238525390625
1.8125 54.5 -50.526493072509766
-8.125 71 -51.256221771240234
-4.1875 65 -50.428966522216797
0.3125 64 -50.66522216796875
-2.8125 75.5 -50.429447174072266
-4.1875 83.5 -49.052577972412109
-4.5625 91 -48.908267974853516
-8.8125 91 -47.861503601074219
-14.1875 89.5 -32.796737670898437
-14.5625 92 -31.542098999023438
-16.5625 95.5 -27.985874176025391
-20 95 -25.978452682495117
-25.4375 98.5 -8.9364356994628906
-158.9375 -22 -13.369382858276367
-158.375 -21.5 -13.743989944458008
-155.5625 -17.5 -15.617022514343262
-152.75 -14 -17.490055084228516
-152.75 -14 -17.497547149658203
-152.75 -14 -17.480226516723633
-151.25 -12 -13.409908294677734
-151.25 -12 -13.340625762939453
-153.6875 -8 -16.96687126159668
-153.6875 -8 -16.932071685791016
-154.375 -12.5 -11.034175872802734
-60.3125 120.5 -9.7543191909790039
-60.4375 120.5 -9.4329252243041992
-62.625 112 -2.3622617721557617
-71.1875 107.5 9.4348230361938477
-71.1875 107.5 9.4424829483032227
-73.5 103 13.259584426879883
-70.5 103 18.45573616027832
-70.4375 103 21.755233764648438
-68.5 102 21.755233764648438
-67.0625 101 21.755233764648438
-67.0625 101 25.454669952392578
-47.875 10.5 -8.4464616775512695
-50.3125 10.5 -7.0464620590209961
-49.875 8 -2.3844985961914062
-49.5 7.5 -2.0937814712524414
-50.6875 9.5 -1.8846077919006348
-50.25 12 -2.8952052593231201
-51.1875 13.5 -3.808060884475708
-52.5 17.5 -6.7569541931152344
-53.9375 19.5 -9.3237524032592773
-53.9375 19.5 -9.4937257766723633
-59.1875 18 -21.148843765258789
-120.0625 6 -4.2579813003540039
-120.3125 9 -1.5604830980300903
-120.3125 9 -1.5469955205917358
-120.3125 9 -1.5870938301086426
-118.5625 16 -11.371085166931152
-116.8125 16 -10.069531440734863
-116.75 16 -10.041236877441406
-115 14.5 -9.5546369552612305
-115.5625 11.5 -9.6029329299926758
-118.125 2.5 -3.0626208782196045
-46.6875 1.5 21.121999740600586
-47.875 -0.5 23.13725471496582
-48.4375 -1 25.486486434936523
-46.6875 1.5 25.92237663269043
-44.6875 1 23.822893142700195
-42.8125 0 23.785646438598633
-40.4375 -1.5 22.27386474609375
-40.5625 -3.5 20.222776412963867
-42.625 -2.5 19.367727279663086
-1.4375 95 41.541549682617188
-2.75 96.5 41.900077819824219
-5.4375 94.5 38.862918853759766
-6.5 92.5 38.573413848876953
-5.75 92.5 34.294910430908203
-7.0625 92 34.367240905761719
-7 90 34.676158905029297
-7.0625 90 31.490608215332031
-9.6875 92.5 31.495208740234375
-9.6875 92.5 27.071390151977539
-12.1875 92 26.258867263793945
-12.8125 88.5 25.620967864990234
-12.8125 88.5 25.602005004882813
-62.6875 81.5 50.707405090332031
-65.0625 87 48.369731903076172
-65.125 89 47.058444976806641
-66.5625 86.5 47.579387664794922
-67.8125 84.5 48.013507843017578
-68.0625 84 48.100334167480469
-72.9375 82 45.691410064697266
-73.875 82 45.226528167724609
-73.875 82 37.026531219482422
-76.6875 81 37.026531219482422
-41.375 55.5 -36.183731079101563
-43 53 -36.02606201171875
-45.1875 50.5 -35.292247772216797
-45.4375 48 -35.310890197753906
-45.125 43 -32.359523773193359
-45.875 42.5 -24.723108291625977
-46.9375 44 -24.737699508666992
-46.9375 44 -24.638525009155273
-47.4375 43.5 -24.792949676513672
-50.125 40 -25.675371170043945
-48.4375 33.5 -24.824165344238281
-50.1875 30.5 -22.706838607788086
-51.625 28 -22.703243255615234
-54.8125 28 -23.75921630859375
-152.75 -14 -17.507547378540039
-152.75 -14 -29.207548141479492
-154 -14.5 -27.7933349609375
-150.125 -14 -25.611690521240234
-148.8125 -20 -21.3905029296875
-148.3125 -23 -23.398021697998047
-148.3125 -24 -18.473981857299805
-148.3125 -24 -17.587656021118164
-147.3125 -25 -16.302080154418945
-146.375 -26.5 -15.016505241394043
-117.1875 27 -9.371251106262207
-117.5 22.5 -10.510054588317871
-115.1875 21 -9.3305177688598633
-116.875 19 -10.49489688873291
-119.5625 15.5 -11.101941108703613
-119.625 15.5 -11.137298583984375
-121.8125 19 -13.695038795471191
-121.4375 24.5 -21.08216667175293
-123.125 26.5 -22.565656661987305
-122.3125 28 -23.53759765625
-127.625 30 -28.832065582275391
-124 35 -36.863842010498047
-119.8125 36.5 -43.212966918945313
-44.4375 -18 26.906208038330078
-46.5 -25.5 26.028289794921875
-50.625 -27.5 24.48980712890625
-50.9375 -25.5 24.214912414550781
-52.0625 -19.5 23.298595428466797
-51.75 -16 24.037986755371094
-50.4375 -13.5 23.706903457641602
-47.875 -13 23.309831619262695
-47.6875 -10 23.893562316894531
-43.4375 -6.5 23.038333892822266
-41.875 -15 26.932943344116211
-51.25 10.5 47.774387359619141
-53.75 10 43.444263458251953
-57.1875 9.5 37.382083892822266
-57.9375 7.5 39.181888580322266
-57.125 2 39.989093780517578
-56.0625 -1 39.989093780517578
-57.375 -3.5 39.031436920166016
-57.9375 -5 39.066375732421875
-58 -5 29.398490905761719
-58.75 -4 29.684057235717773
-5.75 148 52.862453460693359
-6.5 145.5 52.862453460693359
-5.8125 143.5 52.419651031494141
-7.625 140.5 52.132034301757813
-8.125 139 51.717926025390625
-8.3125 139 51.614398956298828
-10.3125 136.5 50.708530426025391
-12.125 139 49.133182525634766
-13.6875 141 47.739433288574219
-14.125 143.5 46.747573852539063
-14.75 146 47.368740081787109
-14.375 148 47.333835601806641
-14.3125 148.5 47.3233642578125
-12.25 13.5 -27.785440444946289
-15.0625 11.5 -29.696456909179688
-15.5 8.5 -30.77076530456543
-15.5625 8.5 -30.878194808959961
-17.75 6 -30.13209342956543
-17.4375 5 -30.071893692016602
-17.125 4 -29.849531173706055
-17.0625 0.5 -28.695121765136719
-17 0.5 -25.154869079589844
-16.6875 -1 -24.285060882568359
-18.6875 -2.5 -23.794012069702148
-20.0625 -3 -23.3883056640625
-22 -3.5 -23.364999771118164
-21.9375 -3 -13.551968574523926
-21.0625 0 -9.0656232833862305
-23.9375 5 -10.03504467010498
-31.875 33 -5.728123664855957
-32.625 37.5 -7.8412151336669922
-36 38.5 -13.989995002746582
-40 39.5 -16.857877731323242
-41.25 39 -18.38996696472168
-42.375 42 -21.334140777587891
-45.375 45 -24.374095916748047
-48.125 38 -31.012840270996094
-49.1875 39 -32.639186859130859
-50.5625 40 -34.477691650390625
-50.5625 42 -35.777690887451172
-51.75 43.5 -37.096916198730469
-53.25 46 -40.172832489013672
-51.75 45.5 -41.715911865234375
-52.4375 42.5 -40.677322387695312
-53.25 41 -39.912326812744141
-53.75 37 -35.564163208007813
-54.1875 34.5 -33.337200164794922
-50.125 34 -25.129070281982422
-115.875 49 -40.980499267578125
-115.75 49 -36.950424194335938
-112.625 48 -34.322341918945313
-112.5 48 -28.228082656860352
-110.8125 46.5 -28.262189865112305
-110.4375 46 -14.010015487670898
-109.8125 41 -8.317683219909668
-115.25 30 -4.4412641525268555
-121.1875 25.5 -6.0969877243041992
-121.1875 25.5 -6.1480140686035156
-120.9375 25.5 -11.709057807922363
-121.25 23 -11.752164840698242
-120.9375 23.5 -18.589687347412109
-53.6875 46 -40.873920440673828
-56.5 46 -45.255725860595703
-58.6875 46 -48.673530578613281
-58.75 46 -48.587963104248047
-53.875 48 -48.645320892333984
-55.4375 57 -48.656429290771484
-68.625 67.5 -48.679206848144531
-74.875 60.5 -48.693553924560547
-77.3125 56.5 -47.918968200683594
-77.375 56.5 -47.923274993896484
-85.5625 48.5 -48.553371429443359
-94.75 40.5 -48.359928131103516
-105.375 39.5 -48.281684875488281
-108.1875 45 -49.011196136474609
-108.9375 -4.5 -27.000102996826172
-105.3125 -5 -21.406646728515625
-105.1875 -5 -19.240913391113281
-98.1875 -9 -10.549537658691406
-96.9375 -11 -9.0171937942504883
-98.5 -12 -12.060595512390137
-98.5 -12.5 -12.008491516113281
-99.875 -12.5 -14.411177635192871
-103 -10 -18.006246566772461
-106.25 -9 -23.834571838378906
-106.8125 -5.5 -25.532806396484375
-112.6875 -6.5 -31.681915283203125
-121.0625 -7 -40.096485137939453
-125.4375 -8.5 -43.365871429443359
-127.375 -12 -48.605766296386719
4.3125 43 -3.0887451171875
5.625 46 2.3449923992156982
5.625 46 2.4298946857452393
10.9375 42.5 2.5900161266326904
8.125 59 7.7681717872619629
8.5625 62.5 6.9399538040161133
8.5625 62.5 6.9364261627197266
8.875 64 6.5836677551269531
9.25 66.5 6.1550660133361816
1.4375 70 10.060015678405762
1.9375 75.5 12.372492790222168
0 76.5 13.562493324279785
-3.5 77.5 15.752492904663086
-3.875 78 16.002492904663086
-72.875 68.5 24.495500564575195
-75 62.5 24.069604873657227
-69.8125 60.5 21.37165641784668
-69.75 52 19.129184722900391
-67.6875 44 16.026481628417969
-69.5625 42 14.429884910583496
-69.0625 45 5.6989150047302246
-74.25 39.5 14.372567176818848
-76.4375 41 15.300168037414551
-77.1875 35 19.555995941162109
-74.5625 34.5 24.587848663330078
-74.375 33 26.506797790527344
-74.375 33 26.514474868774414
-78.375 33.5 28.844646453857422
-77.625 31 30.177007675170898
-80.625 29.5 30.455905914306641
-80.625 21 35.555904388427734
-55.125 54 72.511482238769531
-55.125 54 72.508056640625
-57.5 55.5 71.516197204589844
-55.9375 60 72.332344055175781
-58.4375 68.5 69.358322143554688
-60.0625 71 64.615135192871094
-63.4375 75 58.458385467529297
-63.4375 75 58.450344085693359
-62.625 73 55.315013885498047
-65.5 73 47.290603637695313
-65.5 73 47.272113800048828
-65.5 73 47.273681640625
-59.25 79 48.607250213623047
-58.5625 82.5 48.122058868408203
-62.6875 81.5 50.710494995117187
-69.5 79 53.089923858642578
-68.25 76.5 55.699535369873047
-62.0625 78.5 61.227508544921875
-78.75 34 69.582901000976563
-78.8125 34 69.59063720703125
-77 34 69.603897094726563
-76.125 36 70.592857360839844
-72.125 39 67.958854675292969
-73.6875 43.5 67.339363098144531
-79.3125 44 70.391120910644531
-78.5625 47.5 72.561752319335937
-77.1875 49.5 73.014289855957031
-71.3125 52 67.190757751464844
-67.625 55 67.635009765625
-64.5 56.5 67.660057067871094
-63.875 57 70.19061279296875
-62.125 60.5 67.92449951171875
-60.375 63 69.79705810546875
-67.6875 62 65.853500366210938
-41.1875 167.5 -14.056999206542969
-38.375 167 -12.406999588012695
-36.9375 164 -10.961294174194336
-35.5625 162 -10.245043754577637
-29.75 162 -6.8950438499450684
-29.75 162.5 -2.9951925277709961
-26.625 166 -2.9951925277709961
-26.5625 166 -0.09530293196439743
-21.1875 160.5 2.9839632511138916
-17.1875 159.5 5.7799277305603027
-16.1875 154 7.8662505149841309
-12.8125 146.5 15.576958656311035
-15.75 150.5 15.922950744628906
-17.0625 147 20.030380249023437
-13.875 146.5 22.455696105957031
-11.6875 145.5 22.971317291259766
-10.375 144 22.710515975952148
-8.8125 145 22.783107757568359
-7.875 141.5 26.44395637512207
-5.6875 139 28.115276336669922
-2.75 140.5 31.420993804931641
-2.375 138.5 34.139289855957031
-3.9375 132 38.361198425292969
-0.625 132.5 40.427883148193359
-1.625 135 42.754264831542969
-13.5 144 16.27577018737793
-8.625 141.5 18.276588439941406
-5.625 139 16.647048950195313
-3 141 16.039279937744141
-2.25 142.5 16.039279937744141
-1.0625 141 16.332746505737305
0.3125 140 16.680042266845703
0.3125 140 22.480033874511719
2.3125 138.5 22.354427337646484
2.3125 138.5 22.401411056518555
2.875 136.5 28.368459701538086
2.875 134 30.843132019042969
2.875 134 30.880289077758789
-0.875 133.5 33.547420501708984
-0.9375 133.5 33.576099395751953
-1.75 136 33.155868530273438
-4.5625 135.5 35.984298706054687
-6.5625 136 37.978340148925781
-3.75 136 40.34063720703125
-3.125 133 43.225635528564453
-1.0625 131.5 46.497417449951172
2.8125 129.5 48.997417449951172
2.8125 129.5 49.002418518066406
-19.375 4.5 -30.14448356628418
-21.4375 5.5 -30.264053344726562
-21.5 5 -27.312528610229492
-19.8125 7 -26.341096878051758
-17.8125 7.5 -27.054449081420898
-17.25 8.5 -26.622701644897461
-16.4375 7 -24.955486297607422
-17.25 8 -24.808591842651367
-17.25 8 -23.689046859741211
-14.3125 12.5 -23.1539306640625
-12.1875 14.5 -22.839155197143555
-12.125 14.5 -22.828662872314453
-11.5 15 -22.734230041503906
-11.5 15 -27.252492904663086
-12.25 16 -23.775629043579102
-13.25 18 -23.276641845703125
-11.0625 19.5 -23.276641845703125
-13.125 23.5 -22.293218612670898
-12.125 26.5 -21.019557952880859
-11.5 33.5 -25.019557952880859
-50.4375 88 32.329807281494141
-53.75 93 41.650894165039063
-57.125 94.5 41.619049072265625
-57.6875 98.5 41.515300750732422
-57.5 98 46.391605377197266
-57.1875 101 46.325157165527344
-48.8125 103.5 35.79376220703125
-39.5 100 26.130144119262695
-41.0625 97.5 24.803520202636719
-42.875 94 24.174139022827148
-42.8125 93 23.188859939575195
-42.4375 89 19.719566345214844
-42.4375 89 19.729402542114258
-43.1875 89 26.113161087036133
-43.5625 89 26.423994064331055
-43.5625 89 26.458530426025391
-50.375 88 32.295269012451172
-50.4375 88 32.29583740234375
-56.5625 86 26.894567489624023
-61.125 85 22.818138122558594
-62.8125 84.5 21.323448181152344
-63.3125 84.5 21.569667816162109
-72.625 83.5 26.641777038574219
-69.125 77 34.476676940917969
-69.125 77 34.483673095703125
-68.125 34.5 62.285877227783203
-74.375 27 65.774482727050781
-79.125 26.5 62.985496520996094
-79.625 32 69.56585693359375
-82 31 70.012619018554688
-82.875 27 67.691490173339844
-87.125 24.5 66.060714721679688
-88.5625 24.5 67.735908508300781
-88.5625 23 67.728553771972656
-94.4375 22.5 73.559417724609375
-96.9375 20 80.147071838378906
-97.5625 18.5 79.861885070800781
-98.75 16 80.421012878417969
-95.5 17 77.572532653808594
-97.4375 13.5 78.198036193847656
-99.1875 10.5 78.798179626464844
-98.5 10.5 82.817054748535156
-100.8125 9.5 84.228965759277344
-99.75 7 83.258445739746094
-102.5625 4.5 84.849502563476563
-104.375 4.5 83.758277893066406
-102.75 3 81.765518188476563
-101.8125 3 81.160003662109375
-61.4375 100 50.20611572265625
-67.5 103.5 55.081512451171875
-67.5625 103.5 55.150978088378906
-68.5 105 58.594947814941406
-70.75 106 64.992515563964844
-71.875 104 66.542518615722656
-72.4375 102 66.907180786132813
-74.875 102.5 71.985916137695312
-80.25 102.5 76.409210205078125
-82.1875 95.5 76.806961059570313
-16.875 55 -51.146377563476563
-7.5 46.5 -50.915691375732422
-5 47.5 -50.867031097412109
0.5 50.5 -50.521907806396484
2.4375 54 -50.453422546386719
7.8125 66.5 -50.588275909423828
5.8125 62 -49.68853759765625
12.3125 59 -49.620586395263672
13.75 52.5 -49.786357879638672
6.875 49 -49.551731109619141
2.75 56.5 -49.598823547363281
2.625 56.5 -44.399765014648438
1.375 57 -44.400226593017578
3.5625 58.5 -41.071746826171875
-0.5625 62 -34.446094512939453
-1.6875 62 -34.446487426757812
-1.875 62 -30.447818756103516
-4.375 56 -20.103837966918945
-3.125 57 -16.837600708007812
-5.125 58.5 -15.388123512268066
-4.8125 59.5 -12.236312866210937
-4.0625 58.5 -12.236739158630371
-5.375 59.5 -9.5001621246337891
-7.9375 60.5 -9.1109838485717773
-11.4375 65.5 -8.5960702896118164
-13.375 65.5 -8.7509088516235352
-16.5625 69.5 -13.66102409362793
-16.375 70.5 -13.633286476135254
-18.8125 71 -12.156754493713379
-18.8125 71 -10.044864654541016
-18.8125 70 -10.036825180053711
-14 33 35.239490509033203
-14.0625 33 35.168781280517578
-15.5 33.5 33.754566192626953
-17.5 34.5 33.337810516357422
-18.9375 32 33.741413116455078
-18.1875 29 33.220470428466797
-17.8125 28 32.959995269775391
-2.8125 18.5 11.884016990661621
-18.625 16 25.337604522705078
-33.8125 15.5 38.150543212890625
-48.4375 17.5 51.032733917236328
-58.5625 20.5 51.010044097900391
-53.1875 27.5 55.832439422607422
-56.25 28.5 56.999809265136719
-58 30.5 56.018390655517578
-60.0625 31 55.009609222412109
-62.125 35.5 52.902599334716797
-63.1875 37 52.720878601074219
-61.6875 40 52.869968414306641
-61.6875 42 52.852996826171875
-64.8125 43 52.059310913085938
-65.1875 47 50.162452697753906
-67.375 55 45.717445373535156
-71.0625 62 44.521408081054688
-67.0625 66 44.958023071289063
-65.5 73 47.268817901611328
-65.625 72 46.80743408203125
-66.4375 72.5 45.924976348876953
-68.4375 76 42.173885345458984
-68.625 76 34.471088409423828
-69.125 77 34.475063323974609
-75.125 77 26.466609954833984
-12.3125 83 19.785558700561523
-13.1875 85.5 17.536687850952148
-15.125 86.5 16.2125244140625
-14.5625 88 15.983305931091309
-10.75 87 13.827031135559082
-10.6875 85.5 13.796932220458984
-12.875 86 10.747112274169922
-14.0625 85 9.7776041030883789
-15.625 86 9.590764045715332
-17.6875 86 5.6716017723083496
-18.6875 84.5 5.1346030235290527
-21.75 87 2.8107812404632568
-23.5625 86 -0.45904582738876343
-26.6875 83.5 -1.6793199777603149
-25.9375 82 -1.3996007442474365
-26 82 -6.0933561325073242
0 0 -1.1069299990507098e-011
-5 -0.5 -1.2397264242172241
-5 -0.5 -1.2485719919204712
-4.8125 4 -0.53295004367828369
-4.75 5.5 -0.23477421700954437
-4.75 9 -1.7253551483154297
-6.4375 10.5 -2.5367681980133057
-5.875 12.5 -2.1193220615386963
-10.8125 12.5 -1.4669487476348877
-12.6875 15.5 -2.0861344337463379
-14.0625 17.5 -2.0502326488494873
-22.5625 27.5 -10.016799926757812
-19.1875 29 -10.29632568359375
-21.0625 33 -1.7789698839187622
-21.0625 33 -1.6033543348312378
-22.875 38 -2.9067137241363525
-23.0625 41 -3.5138773918151855
-24.0625 40.5 -3.5061259269714355
-24.25 39.5 -9.0044441223144531
-23.6875 38 -10.781872749328613
-23.3125 38 -15.103775024414063
-23 38 -19.425676345825195
-21.3125 38.5 -19.871761322021484
-22 40 -21.221614837646484
-22 40 -26.021615982055664
-26.875 39.5 -26.881174087524414
-25.75 35.5 -31.123813629150391
-29.0625 36 -32.355087280273437
-5 78 -51.125331878662109
-15.625 78 -50.612205505371094
-18.625 76 -52.198390960693359
-18.5625 63 -51.373046875
