100.0 	900.0 	n	0.249340 	1.20036
100.0 	800.0 	n	0.165778 	-0.56805
100.0 	700.0 	n	0.185706 	-0.06271
100.0 	600.0 	n	0.219606 	0.65884
100.0 	500.0 	n	0.202858 	0.31864
